"","name","date","region","admissions","deaths"
"6885","Dose 2","2021-10-19","south_east",58,9
"6886","Unvaccinated","2021-10-19","south_east",26,0
"6887","Booster","2021-10-19","south_west",4,2
"6888","Dose 1","2021-10-19","south_west",3,0
"6889","Dose 2","2021-10-19","south_west",70,3
"6890","Unvaccinated","2021-10-19","south_west",16,0
"6891","Booster","2021-10-20","east_of_england",4,1
"6892","Dose 1","2021-10-20","east_of_england",7,0
"6893","Dose 2","2021-10-20","east_of_england",51,8
"6894","Unvaccinated","2021-10-20","east_of_england",20,1
"6895","Booster","2021-10-20","england",33,6
"6896","Dose 1","2021-10-20","england",34,0
"6897","Dose 2","2021-10-20","england",438,83
"6898","Unvaccinated","2021-10-20","england",221,19
"6899","Booster","2021-10-20","london",2,1
"6900","Dose 1","2021-10-20","london",3,0
"6901","Dose 2","2021-10-20","london",40,2
"6902","Unvaccinated","2021-10-20","london",43,2
"6903","Booster","2021-10-20","midlands",9,1
"6904","Dose 1","2021-10-20","midlands",4,0
"6905","Dose 2","2021-10-20","midlands",78,21
"6906","Unvaccinated","2021-10-20","midlands",42,5
"6907","Booster","2021-10-20","north_east_and_yorkshire",7,1
"6908","Dose 1","2021-10-20","north_east_and_yorkshire",2,0
"6909","Dose 2","2021-10-20","north_east_and_yorkshire",96,21
"6910","Unvaccinated","2021-10-20","north_east_and_yorkshire",38,4
"6911","Booster","2021-10-20","north_west",6,0
"6912","Dose 1","2021-10-20","north_west",9,0
"6913","Dose 2","2021-10-20","north_west",78,21
"6914","Unvaccinated","2021-10-20","north_west",33,0
"6915","Booster","2021-10-20","south_east",4,0
"6916","Dose 1","2021-10-20","south_east",4,0
"6917","Dose 2","2021-10-20","south_east",52,7
"6918","Unvaccinated","2021-10-20","south_east",24,0
"6919","Booster","2021-10-20","south_west",1,1
"6920","Dose 1","2021-10-20","south_west",5,0
"6921","Dose 2","2021-10-20","south_west",43,3
"6922","Unvaccinated","2021-10-20","south_west",21,0
"6923","Booster","2021-10-21","east_of_england",2,1
"6924","Dose 1","2021-10-21","east_of_england",3,0
"6925","Dose 2","2021-10-21","east_of_england",50,8
"6926","Unvaccinated","2021-10-21","east_of_england",16,2
"6927","Booster","2021-10-21","england",31,9
"6928","Dose 1","2021-10-21","england",29,1
"6929","Dose 2","2021-10-21","england",429,78
"6930","Unvaccinated","2021-10-21","england",210,18
"6931","Booster","2021-10-21","london",3,0
"6932","Dose 1","2021-10-21","london",1,0
"6933","Dose 2","2021-10-21","london",37,7
"6934","Unvaccinated","2021-10-21","london",32,1
"6935","Booster","2021-10-21","midlands",6,0
"6936","Dose 1","2021-10-21","midlands",5,1
"6937","Dose 2","2021-10-21","midlands",92,12
"6938","Unvaccinated","2021-10-21","midlands",54,0
"6939","Booster","2021-10-21","north_east_and_yorkshire",6,0
"6940","Dose 1","2021-10-21","north_east_and_yorkshire",4,0
"6941","Dose 2","2021-10-21","north_east_and_yorkshire",82,20
"6942","Unvaccinated","2021-10-21","north_east_and_yorkshire",37,2
"6943","Booster","2021-10-21","north_west",6,2
"6944","Dose 1","2021-10-21","north_west",7,0
"6945","Dose 2","2021-10-21","north_west",65,17
"6946","Unvaccinated","2021-10-21","north_west",35,2
"6947","Booster","2021-10-21","south_east",5,1
"6948","Dose 1","2021-10-21","south_east",4,0
"6949","Dose 2","2021-10-21","south_east",50,7
"6950","Unvaccinated","2021-10-21","south_east",18,1
"6951","Booster","2021-10-21","south_west",3,3
"6952","Dose 1","2021-10-21","south_west",5,0
"6953","Dose 2","2021-10-21","south_west",53,7
"6954","Unvaccinated","2021-10-21","south_west",18,2
"6955","Booster","2021-10-22","east_of_england",2,0
"6956","Dose 1","2021-10-22","east_of_england",1,0
"6957","Dose 2","2021-10-22","east_of_england",47,7
"6958","Unvaccinated","2021-10-22","east_of_england",33,1
"6959","Booster","2021-10-22","england",33,6
"6960","Dose 1","2021-10-22","england",30,3
"6961","Dose 2","2021-10-22","england",410,74
"6962","Unvaccinated","2021-10-22","england",237,14
"6963","Booster","2021-10-22","london",5,0
"6964","Dose 1","2021-10-22","london",2,0
"6965","Dose 2","2021-10-22","london",44,10
"6966","Unvaccinated","2021-10-22","london",48,4
"6967","Booster","2021-10-22","midlands",4,2
"6968","Dose 1","2021-10-22","midlands",9,0
"6969","Dose 2","2021-10-22","midlands",83,12
"6970","Unvaccinated","2021-10-22","midlands",48,4
"6971","Booster","2021-10-22","north_east_and_yorkshire",7,0
"6972","Dose 1","2021-10-22","north_east_and_yorkshire",8,1
"6973","Dose 2","2021-10-22","north_east_and_yorkshire",68,22
"6974","Unvaccinated","2021-10-22","north_east_and_yorkshire",33,1
"6975","Booster","2021-10-22","north_west",6,0
"6976","Dose 1","2021-10-22","north_west",4,0
"6977","Dose 2","2021-10-22","north_west",69,9
"6978","Unvaccinated","2021-10-22","north_west",41,3
"6979","Booster","2021-10-22","south_east",2,0
"6980","Dose 1","2021-10-22","south_east",1,0
"6981","Dose 2","2021-10-22","south_east",48,4
"6982","Unvaccinated","2021-10-22","south_east",20,0
"6983","Booster","2021-10-22","south_west",7,1
"6984","Dose 1","2021-10-22","south_west",5,0
"6985","Dose 2","2021-10-22","south_west",51,9
"6986","Unvaccinated","2021-10-22","south_west",14,0
"6987","Booster","2021-10-23","east_of_england",6,0
"6988","Dose 1","2021-10-23","east_of_england",4,0
"6989","Dose 2","2021-10-23","east_of_england",50,9
"6990","Unvaccinated","2021-10-23","east_of_england",20,1
"6991","Booster","2021-10-23","england",40,9
"6992","Dose 1","2021-10-23","england",24,4
"6993","Dose 2","2021-10-23","england",400,92
"6994","Unvaccinated","2021-10-23","england",202,15
"6995","Booster","2021-10-23","london",6,0
"6996","Dose 1","2021-10-23","london",6,0
"6997","Dose 2","2021-10-23","london",48,5
"6998","Unvaccinated","2021-10-23","london",40,0
"6999","Booster","2021-10-23","midlands",8,1
"7000","Dose 1","2021-10-23","midlands",3,1
"7001","Dose 2","2021-10-23","midlands",66,23
"7002","Unvaccinated","2021-10-23","midlands",48,3
"7003","Booster","2021-10-23","north_east_and_yorkshire",9,1
"7004","Dose 1","2021-10-23","north_east_and_yorkshire",6,0
"7005","Dose 2","2021-10-23","north_east_and_yorkshire",91,16
"7006","Unvaccinated","2021-10-23","north_east_and_yorkshire",34,4
"7007","Booster","2021-10-23","north_west",4,2
"7008","Dose 1","2021-10-23","north_west",3,0
"7009","Dose 2","2021-10-23","north_west",46,15
"7010","Unvaccinated","2021-10-23","north_west",26,1
"7011","Booster","2021-10-23","south_east",6,3
"7012","Dose 1","2021-10-23","south_east",1,0
"7013","Dose 2","2021-10-23","south_east",54,9
"7014","Unvaccinated","2021-10-23","south_east",21,0
"7015","Booster","2021-10-23","south_west",1,2
"7016","Dose 1","2021-10-23","south_west",1,0
"7017","Dose 2","2021-10-23","south_west",45,13
"7018","Unvaccinated","2021-10-23","south_west",13,3
"7019","Booster","2021-10-24","east_of_england",7,0
"7020","Dose 1","2021-10-24","east_of_england",3,0
"7021","Dose 2","2021-10-24","east_of_england",51,11
"7022","Unvaccinated","2021-10-24","east_of_england",25,2
"7023","Booster","2021-10-24","england",33,3
"7024","Dose 1","2021-10-24","england",20,2
"7025","Dose 2","2021-10-24","england",388,81
"7026","Unvaccinated","2021-10-24","england",206,24
"7027","Booster","2021-10-24","london",4,0
"7028","Dose 1","2021-10-24","london",1,0
"7029","Dose 2","2021-10-24","london",31,7
"7030","Unvaccinated","2021-10-24","london",38,2
"7031","Booster","2021-10-24","midlands",4,0
"7032","Dose 1","2021-10-24","midlands",4,0
"7033","Dose 2","2021-10-24","midlands",64,17
"7034","Unvaccinated","2021-10-24","midlands",48,7
"7035","Booster","2021-10-24","north_east_and_yorkshire",10,1
"7036","Dose 1","2021-10-24","north_east_and_yorkshire",3,0
"7037","Dose 2","2021-10-24","north_east_and_yorkshire",86,16
"7038","Unvaccinated","2021-10-24","north_east_and_yorkshire",25,3
"7039","Booster","2021-10-24","north_west",5,1
"7040","Dose 1","2021-10-24","north_west",3,0
"7041","Dose 2","2021-10-24","north_west",60,15
"7042","Unvaccinated","2021-10-24","north_west",32,1
"7043","Booster","2021-10-24","south_east",1,1
"7044","Dose 1","2021-10-24","south_east",2,0
"7045","Dose 2","2021-10-24","south_east",45,6
"7046","Unvaccinated","2021-10-24","south_east",15,0
"7047","Booster","2021-10-24","south_west",2,0
"7048","Dose 1","2021-10-24","south_west",4,0
"7049","Dose 2","2021-10-24","south_west",51,7
"7050","Unvaccinated","2021-10-24","south_west",23,0
"7051","Booster","2021-10-25","east_of_england",7,1
"7052","Dose 1","2021-10-25","east_of_england",1,0
"7053","Dose 2","2021-10-25","east_of_england",66,14
"7054","Unvaccinated","2021-10-25","east_of_england",21,1
"7055","Booster","2021-10-25","england",43,6
"7056","Dose 1","2021-10-25","england",24,3
"7057","Dose 2","2021-10-25","england",453,80
"7058","Unvaccinated","2021-10-25","england",240,19
"7059","Booster","2021-10-25","london",2,0
"7060","Dose 1","2021-10-25","london",2,0
"7061","Dose 2","2021-10-25","london",36,6
"7062","Unvaccinated","2021-10-25","london",48,4
"7063","Booster","2021-10-25","midlands",6,1
"7064","Dose 1","2021-10-25","midlands",4,0
"7065","Dose 2","2021-10-25","midlands",75,16
"7066","Unvaccinated","2021-10-25","midlands",40,3
"7067","Booster","2021-10-25","north_east_and_yorkshire",10,0
"7068","Dose 1","2021-10-25","north_east_and_yorkshire",4,0
"7069","Dose 2","2021-10-25","north_east_and_yorkshire",83,16
"7070","Unvaccinated","2021-10-25","north_east_and_yorkshire",44,5
"7071","Booster","2021-10-25","north_west",4,1
"7072","Dose 1","2021-10-25","north_west",5,0
"7073","Dose 2","2021-10-25","north_west",79,14
"7074","Unvaccinated","2021-10-25","north_west",37,2
"7075","Booster","2021-10-25","south_east",9,0
"7076","Dose 1","2021-10-25","south_east",1,0
"7077","Dose 2","2021-10-25","south_east",63,9
"7078","Unvaccinated","2021-10-25","south_east",19,1
"7079","Booster","2021-10-25","south_west",5,0
"7080","Dose 1","2021-10-25","south_west",7,0
"7081","Dose 2","2021-10-25","south_west",51,5
"7082","Unvaccinated","2021-10-25","south_west",31,0
"7083","Booster","2021-10-26","east_of_england",8,0
"7084","Dose 1","2021-10-26","east_of_england",4,0
"7085","Dose 2","2021-10-26","east_of_england",54,11
"7086","Unvaccinated","2021-10-26","east_of_england",29,1
"7087","Booster","2021-10-26","england",55,10
"7088","Dose 1","2021-10-26","england",24,0
"7089","Dose 2","2021-10-26","england",482,81
"7090","Unvaccinated","2021-10-26","england",240,33
"7091","Booster","2021-10-26","london",6,0
"7092","Dose 1","2021-10-26","london",2,0
"7093","Dose 2","2021-10-26","london",60,4
"7094","Unvaccinated","2021-10-26","london",43,9
"7095","Booster","2021-10-26","midlands",12,2
"7096","Dose 1","2021-10-26","midlands",5,0
"7097","Dose 2","2021-10-26","midlands",94,18
"7098","Unvaccinated","2021-10-26","midlands",46,8
"7099","Booster","2021-10-26","north_east_and_yorkshire",13,1
"7100","Dose 1","2021-10-26","north_east_and_yorkshire",5,0
"7101","Dose 2","2021-10-26","north_east_and_yorkshire",89,17
"7102","Unvaccinated","2021-10-26","north_east_and_yorkshire",38,3
"7103","Booster","2021-10-26","north_west",7,2
"7104","Dose 1","2021-10-26","north_west",3,0
"7105","Dose 2","2021-10-26","north_west",69,11
"7106","Unvaccinated","2021-10-26","north_west",39,3
"7107","Booster","2021-10-26","south_east",4,3
"7108","Dose 1","2021-10-26","south_east",3,0
"7109","Dose 2","2021-10-26","south_east",51,4
"7110","Unvaccinated","2021-10-26","south_east",17,0
"7111","Booster","2021-10-26","south_west",5,2
"7112","Dose 1","2021-10-26","south_west",2,0
"7113","Dose 2","2021-10-26","south_west",65,16
"7114","Unvaccinated","2021-10-26","south_west",28,3
"7115","Booster","2021-10-27","east_of_england",5,1
"7116","Dose 1","2021-10-27","east_of_england",7,0
"7117","Dose 2","2021-10-27","east_of_england",58,13
"7118","Unvaccinated","2021-10-27","east_of_england",31,3
"7119","Booster","2021-10-27","england",38,5
"7120","Dose 1","2021-10-27","england",37,1
"7121","Dose 2","2021-10-27","england",506,91
"7122","Unvaccinated","2021-10-27","england",257,20
"7123","Booster","2021-10-27","london",7,0
"7124","Dose 1","2021-10-27","london",3,0
"7125","Dose 2","2021-10-27","london",48,12
"7126","Unvaccinated","2021-10-27","london",44,3
"7127","Booster","2021-10-27","midlands",6,1
"7128","Dose 1","2021-10-27","midlands",3,0
"7129","Dose 2","2021-10-27","midlands",97,14
"7130","Unvaccinated","2021-10-27","midlands",46,4
"7131","Booster","2021-10-27","north_east_and_yorkshire",9,1
"7132","Dose 1","2021-10-27","north_east_and_yorkshire",6,0
"7133","Dose 2","2021-10-27","north_east_and_yorkshire",111,18
"7134","Unvaccinated","2021-10-27","north_east_and_yorkshire",54,1
"7135","Booster","2021-10-27","north_west",4,0
"7136","Dose 1","2021-10-27","north_west",4,0
"7137","Dose 2","2021-10-27","north_west",65,10
"7138","Unvaccinated","2021-10-27","north_west",37,2
"7139","Booster","2021-10-27","south_east",4,0
"7140","Dose 1","2021-10-27","south_east",8,0
"7141","Dose 2","2021-10-27","south_east",79,14
"7142","Unvaccinated","2021-10-27","south_east",29,0
"7143","Booster","2021-10-27","south_west",3,2
"7144","Dose 1","2021-10-27","south_west",6,0
"7145","Dose 2","2021-10-27","south_west",48,10
"7146","Unvaccinated","2021-10-27","south_west",16,0
"7147","Booster","2021-10-28","east_of_england",8,0
"7148","Dose 1","2021-10-28","east_of_england",4,0
"7149","Dose 2","2021-10-28","east_of_england",58,12
"7150","Unvaccinated","2021-10-28","east_of_england",24,3
"7151","Booster","2021-10-28","england",66,10
"7152","Dose 1","2021-10-28","england",41,4
"7153","Dose 2","2021-10-28","england",437,106
"7154","Unvaccinated","2021-10-28","england",216,25
"7155","Booster","2021-10-28","london",5,0
"7156","Dose 1","2021-10-28","london",3,0
"7157","Dose 2","2021-10-28","london",46,8
"7158","Unvaccinated","2021-10-28","london",35,2
"7159","Booster","2021-10-28","midlands",15,1
"7160","Dose 1","2021-10-28","midlands",10,0
"7161","Dose 2","2021-10-28","midlands",73,23
"7162","Unvaccinated","2021-10-28","midlands",43,7
"7163","Booster","2021-10-28","north_east_and_yorkshire",13,1
"7164","Dose 1","2021-10-28","north_east_and_yorkshire",11,0
"7165","Dose 2","2021-10-28","north_east_and_yorkshire",99,23
"7166","Unvaccinated","2021-10-28","north_east_and_yorkshire",38,2
"7167","Booster","2021-10-28","north_west",12,4
"7168","Dose 1","2021-10-28","north_west",5,0
"7169","Dose 2","2021-10-28","north_west",51,16
"7170","Unvaccinated","2021-10-28","north_west",34,4
"7171","Booster","2021-10-28","south_east",8,1
"7172","Dose 1","2021-10-28","south_east",5,0
"7173","Dose 2","2021-10-28","south_east",65,14
"7174","Unvaccinated","2021-10-28","south_east",21,1
"7175","Booster","2021-10-28","south_west",5,2
"7176","Dose 1","2021-10-28","south_west",3,0
"7177","Dose 2","2021-10-28","south_west",45,10
"7178","Unvaccinated","2021-10-28","south_west",21,1
"7179","Booster","2021-10-29","east_of_england",5,2
"7180","Dose 1","2021-10-29","east_of_england",2,0
"7181","Dose 2","2021-10-29","east_of_england",48,12
"7182","Unvaccinated","2021-10-29","east_of_england",32,3
"7183","Booster","2021-10-29","england",64,9
"7184","Dose 1","2021-10-29","england",28,4
"7185","Dose 2","2021-10-29","england",421,86
"7186","Unvaccinated","2021-10-29","england",244,22
"7187","Booster","2021-10-29","london",6,0
"7188","Dose 1","2021-10-29","london",3,0
"7189","Dose 2","2021-10-29","london",32,10
"7190","Unvaccinated","2021-10-29","london",46,1
"7191","Booster","2021-10-29","midlands",12,1
"7192","Dose 1","2021-10-29","midlands",6,0
"7193","Dose 2","2021-10-29","midlands",80,17
"7194","Unvaccinated","2021-10-29","midlands",46,3
"7195","Booster","2021-10-29","north_east_and_yorkshire",10,5
"7196","Dose 1","2021-10-29","north_east_and_yorkshire",4,0
"7197","Dose 2","2021-10-29","north_east_and_yorkshire",91,12
"7198","Unvaccinated","2021-10-29","north_east_and_yorkshire",39,0
"7199","Booster","2021-10-29","north_west",11,1
"7200","Dose 1","2021-10-29","north_west",7,0
"7201","Dose 2","2021-10-29","north_west",66,12
"7202","Unvaccinated","2021-10-29","north_west",41,2
"7203","Booster","2021-10-29","south_east",7,0
"7204","Dose 1","2021-10-29","south_east",3,0
"7205","Dose 2","2021-10-29","south_east",57,10
"7206","Unvaccinated","2021-10-29","south_east",23,3
"7207","Booster","2021-10-29","south_west",13,0
"7208","Dose 1","2021-10-29","south_west",3,0
"7209","Dose 2","2021-10-29","south_west",47,13
"7210","Unvaccinated","2021-10-29","south_west",17,3
"7211","Booster","2021-10-30","east_of_england",13,1
"7212","Dose 1","2021-10-30","east_of_england",3,0
"7213","Dose 2","2021-10-30","east_of_england",56,7
"7214","Unvaccinated","2021-10-30","east_of_england",21,1
"7215","Booster","2021-10-30","england",64,10
"7216","Dose 1","2021-10-30","england",26,7
"7217","Dose 2","2021-10-30","england",397,85
"7218","Unvaccinated","2021-10-30","england",200,18
"7219","Booster","2021-10-30","london",7,3
"7220","Dose 1","2021-10-30","london",2,0
"7221","Dose 2","2021-10-30","london",44,5
"7222","Unvaccinated","2021-10-30","london",41,2
"7223","Booster","2021-10-30","midlands",8,3
"7224","Dose 1","2021-10-30","midlands",7,0
"7225","Dose 2","2021-10-30","midlands",71,15
"7226","Unvaccinated","2021-10-30","midlands",31,3
"7227","Booster","2021-10-30","north_east_and_yorkshire",13,2
"7228","Dose 1","2021-10-30","north_east_and_yorkshire",5,0
"7229","Dose 2","2021-10-30","north_east_and_yorkshire",78,19
"7230","Unvaccinated","2021-10-30","north_east_and_yorkshire",34,5
"7231","Booster","2021-10-30","north_west",9,1
"7232","Dose 1","2021-10-30","north_west",3,0
"7233","Dose 2","2021-10-30","north_west",58,17
"7234","Unvaccinated","2021-10-30","north_west",32,2
"7235","Booster","2021-10-30","south_east",4,0
"7236","Dose 1","2021-10-30","south_east",3,3
"7237","Dose 2","2021-10-30","south_east",53,15
"7238","Unvaccinated","2021-10-30","south_east",21,0
"7239","Booster","2021-10-30","south_west",10,0
"7240","Dose 1","2021-10-30","south_west",3,0
"7241","Dose 2","2021-10-30","south_west",37,7
"7242","Unvaccinated","2021-10-30","south_west",20,0
"7243","Booster","2021-10-31","east_of_england",6,1
"7244","Dose 1","2021-10-31","east_of_england",4,0
"7245","Dose 2","2021-10-31","east_of_england",46,9
"7246","Unvaccinated","2021-10-31","east_of_england",22,2
"7247","Booster","2021-10-31","england",46,15
